# curie_map:
#   PATO: http://purl.obolibrary.org/obo/PATO_
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2023-12-07'
# mapping_set_id: http://purl.obolibrary.org/obo/oba/mappings/pato_attribute_value.sssom.tsv
# object_source: http://purl.obolibrary.org/obo/pato.owl
# subject_source: http://purl.obolibrary.org/obo/pato.owl
subject_id	subject_label	predicate_id	object_id	mapping_justification
PATO:0045012	normal coordination	skos:broadMatch	PATO:0000188	semapv:UnspecifiedMatching
PATO:0045013	normal curvature	skos:broadMatch	PATO:0001591	semapv:UnspecifiedMatching
PATO:0045014	normal distance	skos:broadMatch	PATO:0000040	semapv:UnspecifiedMatching
PATO:0045015	normal efficiency	skos:broadMatch	PATO:0001029	semapv:UnspecifiedMatching
PATO:0045016	normal elasticity	skos:broadMatch	PATO:0001031	semapv:UnspecifiedMatching
PATO:0045017	normal fecundity	skos:broadMatch	PATO:0000273	semapv:UnspecifiedMatching
PATO:0045018	normal female fertility	skos:broadMatch	PATO:0000274	semapv:UnspecifiedMatching
PATO:0045018	normal female fertility	skos:broadMatch	PATO:0000277	semapv:UnspecifiedMatching
PATO:0045019	normal female receptivity	skos:broadMatch	PATO:0001719	semapv:UnspecifiedMatching
PATO:0045019	normal female receptivity	skos:broadMatch	PATO:0001720	semapv:UnspecifiedMatching
PATO:0045020	normal fertility	skos:broadMatch	PATO:0000274	semapv:UnspecifiedMatching
PATO:0045021	normal flexibility	skos:broadMatch	PATO:0001543	semapv:UnspecifiedMatching
PATO:0045023	normal fluorescence	skos:broadMatch	PATO:0000018	semapv:UnspecifiedMatching
PATO:0045024	normal force	skos:broadMatch	PATO:0001035	semapv:UnspecifiedMatching
PATO:0045025	normal fragility	skos:broadMatch	PATO:0001662	semapv:UnspecifiedMatching
PATO:0045026	normal life span	skos:broadMatch	PATO:0000050	semapv:UnspecifiedMatching
PATO:0045027	normal magnetism	skos:broadMatch	PATO:0001682	semapv:UnspecifiedMatching
PATO:0045028	normal male fertility	skos:broadMatch	PATO:0000274	semapv:UnspecifiedMatching
PATO:0045028	normal male fertility	skos:broadMatch	PATO:0000279	semapv:UnspecifiedMatching
PATO:0045029	normal male receptivity	skos:broadMatch	PATO:0001719	semapv:UnspecifiedMatching
PATO:0045029	normal male receptivity	skos:broadMatch	PATO:0001721	semapv:UnspecifiedMatching
PATO:0045030	normal mass	skos:broadMatch	PATO:0000125	semapv:UnspecifiedMatching
PATO:0045031	normal mass density	skos:broadMatch	PATO:0001019	semapv:UnspecifiedMatching
PATO:0045032	normal mobility	skos:broadMatch	PATO:0000004	semapv:UnspecifiedMatching
PATO:0045033	normal odor	skos:broadMatch	PATO:0000058	semapv:UnspecifiedMatching
PATO:0045034	normal osmolality	skos:broadMatch	PATO:0002027	semapv:UnspecifiedMatching
PATO:0045035	normal osmolarity	skos:broadMatch	PATO:0001655	semapv:UnspecifiedMatching
PATO:0045036	normal permeability	skos:broadMatch	PATO:0000970	semapv:UnspecifiedMatching
PATO:0045037	normal phosphorylation	skos:broadMatch	PATO:0002262	semapv:UnspecifiedMatching
PATO:0045038	normal photosensitivity	skos:broadMatch	PATO:0000927	semapv:UnspecifiedMatching
PATO:0045040	normal position	skos:broadMatch	PATO:0000140	semapv:UnspecifiedMatching
PATO:0045043	normal elevation	skos:broadMatch	PATO:0001687	semapv:UnspecifiedMatching
PATO:0045044	normal pressure	skos:broadMatch	PATO:0001025	semapv:UnspecifiedMatching
PATO:0045046	normal radiopacity	skos:broadMatch	PATO:0002136	semapv:UnspecifiedMatching
PATO:0045047	normal resistance to	skos:broadMatch	PATO:0001046	semapv:UnspecifiedMatching
PATO:0045048	normal sensitivity to irradiation	skos:broadMatch	PATO:0001806	semapv:UnspecifiedMatching
PATO:0045049	normal sensitivity toward	skos:broadMatch	PATO:0000085	semapv:UnspecifiedMatching
PATO:0045050	normal size	skos:broadMatch	PATO:0000117	semapv:UnspecifiedMatching
PATO:0045051	normal area	skos:broadMatch	PATO:0001323	semapv:UnspecifiedMatching
PATO:0045052	normal depth	skos:broadMatch	PATO:0001595	semapv:UnspecifiedMatching
PATO:0045053	normal height	skos:broadMatch	PATO:0000119	semapv:UnspecifiedMatching
PATO:0045054	normal length	skos:broadMatch	PATO:0000122	semapv:UnspecifiedMatching
PATO:0045055	normal diameter	skos:broadMatch	PATO:0001334	semapv:UnspecifiedMatching
PATO:0045056	normal anterior-posterior diameter	skos:broadMatch	PATO:0001334	semapv:UnspecifiedMatching
PATO:0045056	normal anterior-posterior diameter	skos:broadMatch	PATO:0002041	semapv:UnspecifiedMatching
PATO:0045057	normal perimeter	skos:broadMatch	PATO:0001711	semapv:UnspecifiedMatching
PATO:0045058	normal circumference	skos:broadMatch	PATO:0001648	semapv:UnspecifiedMatching
PATO:0045059	normal thickness	skos:broadMatch	PATO:0000915	semapv:UnspecifiedMatching
PATO:0045060	normal volume	skos:broadMatch	PATO:0000918	semapv:UnspecifiedMatching
PATO:0045061	normal width	skos:broadMatch	PATO:0000921	semapv:UnspecifiedMatching
PATO:0045062	normal solubility	skos:broadMatch	PATO:0001536	semapv:UnspecifiedMatching
PATO:0045063	normal speed	skos:broadMatch	PATO:0000008	semapv:UnspecifiedMatching
PATO:0045064	normal strength	skos:broadMatch	PATO:0001230	semapv:UnspecifiedMatching
PATO:0045065	normal fatigability	skos:broadMatch	PATO:0001815	semapv:UnspecifiedMatching
PATO:0045066	normal susceptibility toward	skos:broadMatch	PATO:0001043	semapv:UnspecifiedMatching
PATO:0045067	normal temperature	skos:broadMatch	PATO:0000146	semapv:UnspecifiedMatching
PATO:0045068	normal tendency	skos:broadMatch	PATO:0002360	semapv:UnspecifiedMatching
PATO:0045069	normal threshold	skos:broadMatch	PATO:0000152	semapv:UnspecifiedMatching
PATO:0045071	normal tonicity	skos:broadMatch	PATO:0001439	semapv:UnspecifiedMatching
PATO:0045072	normal turgor	skos:broadMatch	PATO:0001620	semapv:UnspecifiedMatching
PATO:0045074	normal variability	skos:broadMatch	PATO:0001303	semapv:UnspecifiedMatching
PATO:0045075	normal variability of color	skos:broadMatch	PATO:0001611	semapv:UnspecifiedMatching
PATO:0045077	normal variability of size	skos:broadMatch	PATO:0001956	semapv:UnspecifiedMatching
PATO:0045078	normal variability of temperature	skos:broadMatch	PATO:0001304	semapv:UnspecifiedMatching
PATO:0045079	normal velocity	skos:broadMatch	PATO:0002242	semapv:UnspecifiedMatching
PATO:0045080	normal virulence	skos:broadMatch	PATO:0002146	semapv:UnspecifiedMatching
PATO:0045081	normal viscosity	skos:broadMatch	PATO:0000992	semapv:UnspecifiedMatching
PATO:0045082	normal waxiness	skos:broadMatch	PATO:0002381	semapv:UnspecifiedMatching
PATO:0045083	normal wetness	skos:broadMatch	PATO:0001822	semapv:UnspecifiedMatching
PATO:0045084	normal duration	skos:broadMatch	PATO:0001309	semapv:UnspecifiedMatching
PATO:0045085	normal duration of temperature	skos:broadMatch	PATO:0001310	semapv:UnspecifiedMatching
PATO:0045086	normal occurrence	skos:broadMatch	PATO:0000057	semapv:UnspecifiedMatching
PATO:0045087	normal frequency	skos:broadMatch	PATO:0000044	semapv:UnspecifiedMatching
PATO:0045088	normal sensitivity of a process	skos:broadMatch	PATO:0001457	semapv:UnspecifiedMatching
PATO:0045089	normal sensitivity of a process to oxygen	skos:broadMatch	PATO:0001458	semapv:UnspecifiedMatching
PATO:0045090	cardinal direction	skos:broadMatch	PATO:0000039	semapv:UnspecifiedMatching
PATO:0070001	neurogliaform morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070002	basket cell morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070003	small basket cell morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070004	large basket cell morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070005	nest basket cell morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070006	cortical bipolar morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070007	Martinotti morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070008	T Martinotti morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070009	fan Martinotti morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070010	stellate morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070011	chandelier cell morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070012	bitufted cell morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070013	spiny stellate cell morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070015	pyramidal family morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070016	horizontal pyramidal morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070017	standard pyramidal morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070018	tufted pyramidal morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070019	untufted pyramidal morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070020	stellate pyramidal morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070021	inverted pyramidal morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070025	unipolar neuron morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070026	multipolar neuron morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070027	bitufted dendrite cell morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070042	retinal bipolar morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070061	double bouquet morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070062	bistratified dendrite cell morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070063	monostratified dendrite cell morphology	skos:broadMatch	PATO:0000051	semapv:UnspecifiedMatching
PATO:0070064	dendritic field size	skos:broadMatch	PATO:0000117	semapv:UnspecifiedMatching

